"國家" "性別" "父母教育" "數學" "化學" "地科" "生物" "物理" "電腦" "書桌" "書" "房間" "網路" "書量"
"香港" "女生" "初中" 705.06893 585.39026 601.79059 603.12743 594.15486 "有" "無" "有" "無" "有" "10本以下"
"香港" "女生" "初中" 550.63938 520.83638 559.31064 555.39135 546.49549 "有" "有" "有" "無" "有" "11-25本"
"香港" "女生" "高中" 665.41337 590.16072 653.9267 645.62626 634.99945 "有" "無" "有" "無" "有" "101-200本"
"香港" "男生" "高中" 575.59427 503.1506 562.47967 561.56979 551.08996 "有" "無" "有" "無" "有" "10本以下"
"香港" "男生" "高中" 642.35046 514.8874 576.83417 530.77513 553.7478 "有" "有" "有" "有" "有" "11-25本"
"香港" "男生" "高中" 651.62244 560.12286 587.17816 538.56482 576.9878 "有" "有" "有" "有" "有" "10本以下"
"香港" "男生" "高中" 531.53977 530.48806 593.09582 535.59088 588.03676 "有" "無" "有" "無" "有" "200本以上"
"香港" "男生" "初中" 595.26317 613.25385 670.80462 654.98268 627.16448 "有" "無" "有" "有" "有" "11-25本"
"香港" "男生" "初中" 512.86463 431.30917 432.37977 437.2911 438.87518 "有" "有" "有" "有" "有" "11-25本"
"香港" "男生" "高中" 637.6819 643.60028 558.76519 549.93556 601.74291 "有" "有" "有" "有" "有" "26-100本"
"香港" "男生" "高中" 535.36396 482.49863 507.64011 484.08838 542.40675 "有" "有" "有" "有" "有" "26-100本"
"香港" "男生" "初中" 502.50045 452.5079 422.02247 485.87334 458.90249 "有" "有" "有" "有" "有" "10本以下"
"香港" "男生" "高中" 619.25872 571.58361 621.57251 552.21839 610.65427 "有" "無" "有" "無" "有" "26-100本"
"香港" "男生" "國小以下" 611.87392 533.73871 517.37089 581.24369 569.19014 "有" "有" "有" "無" "有" "11-25本"
"香港" "男生" "高中" 642.48677 532.10509 592.11 574.4443 578.92212 "有" "有" "有" "有" "有" "200本以上"
"香港" "男生" "高中" 580.63312 508.79843 538.37541 497.70616 562.69353 "有" "有" "有" "有" "有" "26-100本"
"香港" "男生" "初中" 512.07691 466.11498 505.82394 489.17702 513.39116 "有" "無" "有" "有" "有" "11-25本"
"香港" "女生" "高中" 491.26308 561.65828 504.47544 483.53955 485.19652 "有" "有" "有" "有" "有" "10本以下"
"香港" "女生" "高中" 559.95091 485.24824 482.00457 516.35604 529.22444 "有" "無" "有" "無" "有" "10本以下"
"香港" "女生" "高中" 538.07338 547.52157 580.5923 596.09824 580.91483 "有" "無" "有" "無" "有" "26-100本"
"香港" "女生" "高中" 573.49938 532.69648 533.88841 581.04794 547.68371 "有" "有" "有" "無" "有" "11-25本"
"香港" "女生" "高中" 499.24253 460.33153 435.2266 458.54428 479.45965 "有" "有" "有" "無" "有" "10本以下"
"香港" "女生" "高中" 512.47144 498.12602 530.97437 481.6589 482.83098 "有" "無" "有" "無" "有" "11-25本"
"香港" "女生" "高中" 422.52866 497.05749 410.93434 463.7369 483.23295 "有" "有" "有" "有" "有" "11-25本"
"香港" "女生" "高中" 479.78872 478.3621 486.67356 495.46119 488.08666 "有" "有" "有" "有" "有" "26-100本"
"香港" "女生" "高中" 525.17688 562.46374 618.62585 535.26638 597.9095 "有" "有" "有" "有" "有" "11-25本"
"香港" "女生" "初中" 546.54937 429.23027 409.7412 460.54888 368.94833 "有" "有" "有" "有" "有" "11-25本"
"香港" "女生" "高中" 605.20979 561.5005 570.80139 597.22635 562.13422 "有" "無" "有" "有" "有" "26-100本"
"香港" "女生" "高中" 579.80473 445.65374 402.33209 440.27814 414.41892 "有" "有" "有" "無" "有" "11-25本"
"香港" "女生" "高中" 513.49905 502.98901 502.7614 499.84998 543.98036 "有" "有" "有" "有" "有" "101-200本"
"香港" "女生" "高中" 544.18029 541.52982 526.52371 514.74469 527.9402 "有" "有" "有" "有" "有" "200本以上"
"香港" "女生" "高中" 469.68109 448.34312 522.67415 539.37825 526.83708 "有" "有" "有" "無" "有" "26-100本"
"香港" "女生" "初中" 550.5548 592.19336 557.81646 582.75783 570.57826 "有" "有" "有" "無" "有" "26-100本"
"香港" "女生" "高中" 536.52721 446.11528 456.34972 455.62937 450.8002 "有" "有" "有" "無" "無" "11-25本"
"香港" "男生" "初中" 556.30159 570.61372 569.31889 578.33052 577.17209 "有" "有" "有" "無" "有" "26-100本"
"香港" "女生" "初中" 563.92784 421.79028 440.61016 398.78728 430.74648 "有" "有" "有" "無" "有" "10本以下"
"香港" "男生" "大學以上" 604.10587 592.59576 552.51386 566.40943 543.54948 "有" "有" "有" "有" "有" "11-25本"
"香港" "女生" "大學以上" 483.26777 437.19366 453.61309 494.44274 395.06766 "有" "有" "有" "無" "有" "200本以上"
"香港" "男生" "高中" 512.3301 505.16437 564.69496 517.11328 509.5309 "有" "有" "有" "有" "有" "26-100本"
"香港" "男生" "高中" 648.50418 616.03205 625.90959 603.14139 630.40051 "有" "有" "有" "有" "有" "101-200本"
"香港" "男生" "高中" 594.75858 544.10398 531.23187 582.34375 494.03172 "有" "有" "有" "有" "有" "200本以上"
"香港" "男生" "高中" 547.73867 413.64761 454.91174 402.52566 443.56425 "有" "有" "無" "有" "有" "26-100本"
"香港" "女生" "高中" 380.82815 455.47628 446.71441 418.55676 463.22909 "有" "有" "有" "有" "有" "11-25本"
"香港" "女生" "國小以下" 574.61728 594.0093 647.09054 652.6034 604.83077 "有" "有" "有" "無" "有" "101-200本"
"香港" "女生" "高中" 537.50276 509.24841 533.74199 512.36987 551.97878 "有" "有" "有" "有" "有" "101-200本"
"香港" "男生" "高中" 535.15904 497.23119 531.21867 517.16674 481.49742 "有" "無" "無" "無" "有" "10本以下"
"香港" "男生" "初中" 666.83294 536.16633 662.23402 602.61406 612.12793 "有" "無" "無" "無" "有" "10本以下"
"香港" "女生" "大學以上" 546.69418 577.95038 630.12915 602.44166 592.96947 "有" "有" "有" "無" "有" "11-25本"
"香港" "女生" "初中" 412.33331 480.18895 440.96838 404.47886 401.33874 "有" "無" "有" "有" "有" "11-25本"
"香港" "男生" "大學以上" 589.23414 550.74844 616.87112 601.98405 615.08965 "有" "有" "有" "有" "有" "200本以上"
"香港" "男生" "高中" 580.15758 529.29187 517.51961 529.48522 519.95291 "有" "有" "有" "有" "有" "26-100本"
"香港" "女生" "初中" 538.21383 513.76945 502.80941 454.74818 465.8349 "有" "有" "有" "無" "有" "10本以下"
"香港" "女生" "高中" 462.82702 496.1044 594.74439 526.52393 524.01087 "有" "無" "有" "有" "有" "200本以上"
"香港" "女生" "初中" 537.63047 525.9069 612.80267 543.36999 494.30449 "有" "無" "無" "無" "有" "10本以下"
"香港" "女生" "初中" 539.85967 557.6038 563.46615 572.96933 475.51658 "有" "有" "有" "有" "有" "26-100本"
"香港" "女生" "初中" 548.6494 439.96357 491.02198 489.26311 510.42965 "有" "有" "有" "無" "有" "26-100本"
"香港" "女生" "初中" 410.80971 485.00274 568.85386 478.68387 491.46596 "有" "無" "有" "無" "有" "26-100本"
"香港" "女生" "高中" 566.59202 448.68322 492.90514 464.70614 477.83542 "有" "有" "有" "無" "有" "200本以上"
"香港" "男生" "國小以下" 571.66047 479.67657 469.02248 485.27999 506.58292 "有" "有" "有" "無" "有" "10本以下"
"香港" "男生" "高中" 417.91295 468.327 439.41605 383.96207 389.67319 "有" "有" "有" "有" "有" "26-100本"
"香港" "男生" "國小以下" 453.36319 454.38397 468.50224 458.0931 482.8228 "有" "有" "有" "無" "有" "10本以下"
"香港" "男生" "初中" 454.24566 476.0976 460.69007 429.68319 482.43556 "有" "無" "無" "無" "有" "26-100本"
"香港" "男生" "大學以上" 394.55014 436.3918 440.21071 434.40717 471.86898 "有" "無" "有" "無" "有" "200本以上"
"香港" "男生" "高中" 465.88706 431.83912 402.29281 369.2282 399.55902 "有" "有" "有" "有" "有" "26-100本"
"香港" "女生" "初中" 415.47526 402.29652 384.10457 431.9514 385.17681 "有" "有" "無" "無" "有" "10本以下"
"香港" "男生" "高中" 542.73099 493.68638 510.63696 507.92554 542.9103 "有" "有" "有" "有" "有" "11-25本"
"香港" "女生" "高中" 493.46244 491.81992 473.40342 427.1865 374.15971 "有" "有" "有" "有" "有" "10本以下"
"香港" "女生" "國小以下" 447.33796 423.32373 416.10426 468.18832 455.21311 "有" "有" "有" "無" "有" "10本以下"
"香港" "女生" "高中" 489.97725 440.1555 455.36237 430.24915 456.44825 "有" "無" "有" "無" "有" "10本以下"
"香港" "男生" "高中" 564.13008 398.47609 466.42923 390.67287 468.76214 "有" "有" "有" "有" "有" "26-100本"
"香港" "女生" "初中" 420.77936 503.28208 472.5829 458.44979 520.21619 "有" "有" "有" "有" "有" "10本以下"
"香港" "男生" "大學以上" 562.90928 351.68688 348.83776 382.79916 413.31559 "有" "有" "有" "有" "無" "10本以下"
"香港" "男生" "初中" 460.98833 293.3599 269.24734 312.15261 346.80905 "有" "有" "有" "有" "有" "11-25本"
"香港" "女生" "高中" 457.65264 474.6379 499.18811 522.42352 516.76379 "有" "無" "有" "無" "有" "11-25本"
"香港" "男生" "高中" 469.26007 438.82401 451.47069 429.40714 491.56099 "有" "有" "有" "有" "有" "11-25本"
"香港" "男生" "初中" 459.45043 469.958 536.11833 440.23144 449.7799 "有" "有" "有" "有" "有" "10本以下"
"香港" "女生" "高中" 567.88902 495.41241 491.53208 533.74777 502.97799 "有" "有" "有" "無" "有" "26-100本"
"香港" "女生" "初中" 607.59106 562.00951 583.59363 571.29086 536.8641 "有" "無" "有" "無" "有" "10本以下"
"香港" "女生" "初中" 609.32405 483.62204 427.23604 439.64267 410.29833 "有" "有" "有" "有" "有" "11-25本"
"香港" "女生" "高中" 531.70469 526.58743 533.29659 514.03688 505.66551 "有" "無" "有" "有" "有" "11-25本"
"香港" "女生" "高中" 578.68795 550.09289 591.17677 603.02955 596.2271 "有" "有" "有" "有" "有" "26-100本"
"香港" "女生" "高中" 574.1385 608.52594 601.20826 615.66391 521.83464 "有" "無" "有" "無" "有" "26-100本"
"香港" "女生" "專科" 453.6242 455.43133 511.27101 484.58822 471.95387 "有" "有" "有" "有" "有" "11-25本"
"香港" "女生" "高中" 663.15523 538.16875 577.96838 577.42806 540.49217 "有" "有" "有" "有" "有" "101-200本"
"香港" "女生" "高中" 620.34253 518.717 568.52783 554.03673 579.61356 "有" "有" "有" "有" "有" "10本以下"
"香港" "女生" "初中" 563.75834 441.94449 458.06113 449.41666 419.0865 "有" "有" "有" "無" "有" "200本以上"
"香港" "女生" "初中" 574.32275 520.11799 486.62697 503.80844 471.56478 "有" "有" "有" "有" "有" "11-25本"
"香港" "女生" "高中" 612.50186 568.30928 575.17862 560.52614 568.21785 "有" "有" "有" "無" "有" "26-100本"
"香港" "女生" "初中" 552.5136 545.73378 601.88225 568.79363 543.71314 "有" "有" "有" "無" "有" "101-200本"
"香港" "女生" "高中" 558.50989 471.52201 480.43227 425.35364 453.63273 "有" "有" "有" "有" "有" "11-25本"
"香港" "女生" "初中" 588.71268 607.73815 608.268 605.29635 631.68093 "有" "有" "有" "有" "有" "11-25本"
"香港" "男生" "初中" 637.05127 618.03861 657.76481 657.8605 649.00632 "有" "有" "有" "有" "有" "11-25本"
"香港" "男生" "高中" 593.25722 503.83561 636.61768 589.34631 601.91236 "有" "無" "有" "無" "有" "11-25本"
"香港" "男生" "大學以上" 553.06087 557.24265 634.62738 606.71632 594.07903 "有" "有" "有" "有" "有" "26-100本"
"香港" "男生" "高中" 579.28941 423.32646 422.24124 457.60909 427.92486 "有" "無" "有" "有" "有" "11-25本"
"香港" "男生" "高中" 609.00404 588.13889 626.11384 601.52752 620.95712 "有" "有" "有" "無" "有" "26-100本"
"香港" "男生" "初中" 581.54922 615.70166 611.83267 578.48502 615.56123 "有" "有" "有" "有" "有" "11-25本"
"香港" "男生" "高中" 607.78279 466.27691 520.75891 480.9164 537.46083 "有" "有" "有" "有" "有" "11-25本"
"香港" "男生" "高中" 606.28478 599.7369 654.6955 606.64617 621.53814 "有" "有" "有" "有" "有" "26-100本"
"香港" "男生" "高中" 605.8698 547.90543 609.89965 589.02913 597.07741 "有" "有" "有" "有" "有" "11-25本"
"香港" "男生" "專科" 606.92948 534.50369 552.93176 572.45912 517.68688 "有" "有" "有" "有" "有" "10本以下"
"香港" "男生" "高中" 612.03235 572.36245 588.89132 560.65696 508.94934 "有" "無" "有" "無" "有" "26-100本"
"香港" "男生" "高中" 492.37528 537.89051 608.43592 572.99726 530.22739 "有" "有" "有" "有" "有" "26-100本"
"香港" "男生" "初中" 573.04988 570.0914 543.0336 587.35732 595.22644 "有" "無" "有" "無" "有" "11-25本"
"香港" "男生" "初中" 605.73774 524.4279 538.61512 511.54554 520.91953 "有" "有" "有" "有" "有" "10本以下"
"香港" "男生" "高中" 562.21218 469.37011 514.66209 386.5263 407.20872 "有" "有" "有" "有" "有" "200本以上"
"香港" "男生" "初中" 496.50584 488.95312 488.33457 549.35715 512.47669 "有" "有" "有" "有" "有" "200本以上"
"香港" "女生" "專科" 461.96522 446.76831 473.28961 449.83609 435.61929 "有" "無" "無" "無" "有" "10本以下"
"香港" "女生" "國小以下" 577.58793 461.12521 486.8656 368.88013 496.7678 "無" "有" "有" "無" "無" "10本以下"
"香港" "女生" "國小以下" 482.79379 470.23078 466.05617 461.43214 457.60243 "有" "無" "有" "無" "有" "101-200本"
"香港" "男生" "高中" 554.93877 523.92282 532.85873 529.73716 578.89256 "有" "無" "有" "無" "有" "26-100本"
"香港" "女生" "初中" 412.58359 400.1791 396.24138 341.97214 413.35236 "有" "有" "有" "有" "有" "26-100本"
"香港" "男生" "高中" 431.25091 432.92435 480.57619 434.78895 455.99456 "有" "無" "有" "無" "有" "10本以下"
"香港" "男生" "初中" 502.82817 465.56419 445.44348 444.77135 483.08914 "有" "無" "無" "有" "有" "10本以下"
"香港" "男生" "初中" 538.86636 522.28658 505.83158 522.20148 544.83241 "有" "有" "有" "無" "有" "26-100本"
"香港" "男生" "高中" 488.84729 429.58008 495.28868 481.30822 502.79675 "有" "有" "無" "無" "有" "11-25本"
"香港" "女生" "高中" 512.44172 508.04851 464.24983 518.87848 523.8184 "有" "有" "有" "有" "有" "26-100本"
"香港" "女生" "國小以下" 481.74987 445.64446 438.4395 454.26776 400.80573 "有" "有" "有" "有" "有" "11-25本"
"香港" "男生" "高中" 514.08409 461.13972 442.20221 422.78756 421.37729 "有" "有" "無" "無" "有" "10本以下"
"香港" "女生" "初中" 516.64156 536.57801 539.6567 519.32857 480.22191 "有" "有" "有" "無" "有" "101-200本"
"香港" "男生" "高中" 487.62984 409.75888 432.64339 394.36171 412.69561 "有" "有" "有" "有" "有" "10本以下"
"香港" "男生" "初中" 507.82835 377.03884 430.65657 334.76205 349.00438 "有" "無" "無" "無" "有" "10本以下"
"香港" "男生" "專科" 527.71971 557.51706 554.37279 567.77627 504.50555 "有" "有" "有" "無" "有" "11-25本"
"香港" "男生" "高中" 691.78191 535.4307 591.54622 539.80444 576.83111 "有" "有" "有" "有" "有" "200本以上"
"香港" "女生" "大學以上" 542.76675 495.48443 512.90888 513.31194 507.58162 "有" "有" "有" "有" "有" "11-25本"
"香港" "女生" "專科" 614.82089 520.64675 536.20529 594.28656 540.49533 "有" "有" "有" "無" "有" "101-200本"
"香港" "男生" "高中" 551.67057 487.89899 509.00956 490.17942 491.47578 "有" "有" "無" "無" "有" "26-100本"
"香港" "女生" "高中" 604.30688 603.51172 600.01109 637.90084 603.40195 "有" "有" "有" "無" "有" "10本以下"
"香港" "女生" "專科" 620.028 533.57221 590.94643 621.04267 590.43874 "有" "有" "有" "無" "有" "26-100本"
"香港" "男生" "高中" 553.5487 546.89702 589.0288 577.26701 549.64903 "有" "有" "無" "無" "有" "11-25本"
"香港" "男生" "專科" 627.66409 528.06011 555.90232 582.51233 627.63682 "有" "有" "有" "無" "有" "26-100本"
"香港" "女生" "初中" 658.7279 533.7302 572.23184 613.04196 628.76165 "有" "有" "有" "無" "有" "11-25本"
"香港" "男生" "高中" 689.92546 523.91453 647.60707 645.4747 649.17042 "有" "有" "有" "有" "有" "26-100本"
"香港" "女生" "高中" 616.03666 569.8447 571.32403 580.40026 583.97497 "有" "有" "有" "無" "有" "200本以上"
"香港" "女生" "初中" 618.48172 591.25838 591.40481 568.95151 589.53006 "有" "無" "有" "無" "有" "10本以下"
"香港" "女生" "高中" 581.32117 504.14886 469.71927 511.48029 460.93099 "有" "有" "無" "有" "有" "10本以下"
"香港" "女生" "高中" 621.54009 556.45606 621.6969 578.26909 637.73902 "有" "有" "有" "有" "有" "200本以上"
"香港" "男生" "高中" 603.95961 609.35137 572.80337 592.8572 523.92086 "有" "無" "有" "無" "有" "11-25本"
"香港" "男生" "高中" 540.76538 522.99134 542.91925 522.41599 548.4644 "有" "有" "有" "有" "有" "26-100本"
"香港" "男生" "專科" 568.56568 548.33249 563.75759 575.71654 557.03184 "有" "有" "有" "有" "有" "101-200本"
"香港" "男生" "高中" 643.87137 621.36247 634.95886 647.7906 644.9166 "有" "無" "有" "無" "有" "11-25本"
"香港" "女生" "國小以下" 501.94547 538.43607 547.31852 534.53795 483.1258 "有" "無" "有" "有" "有" "11-25本"
"香港" "女生" "初中" 674.3611 576.49832 578.11546 587.64243 602.27745 "有" "有" "有" "無" "有" "200本以上"
"香港" "女生" "初中" 685.57456 573.79628 539.68573 596.46988 594.70893 "有" "無" "有" "無" "有" "200本以上"
"香港" "男生" "高中" 616.88527 571.03543 602.67429 568.78806 633.22661 "有" "有" "有" "無" "有" "10本以下"
